Date,Time,Open,High,Low,Close,Volume,OpenInt
2014-04-03,19:00:00,64.25,64.3499984741211,63.2599983215332,63.4500007629395,588044,0
2014-04-03,20:00:00,63.4099998474121,63.9346008300781,63.4000015258789,63.6699981689453,256696,0
2014-04-03,21:00:00,63.6400985717773,63.689998626709,62.5999984741211,63.1399993896484,529428,0
2014-04-03,22:00:00,63.1660003662109,63.8800010681152,63.0999984741211,63.75,517296,0
2014-04-04,16:00:00,64.879997253418,65.1600036621094,62.2000007629395,62.8949012756348,889687,0
2014-04-04,17:00:00,62.8699989318848,63.9300003051758,61.810001373291,61.8899993896484,1192467,0
2014-04-04,18:00:00,61.869800567627,61.8800010681152,59.8700981140137,60.3115997314453,1515857,0
2014-04-04,19:00:00,60.2799987792969,60.2999992370605,58.9000015258789,59.1367988586426,1083778,0
2014-04-04,20:00:00,59.1399993896484,59.7299995422363,58.8300018310547,59.2099990844727,806107,0
2014-04-04,21:00:00,59.1399993896484,59.4300003051758,58.1199989318848,58.7999000549316,859166,0
2014-04-04,22:00:00,58.7700004577637,59.3800010681152,58.3199996948242,58.689998626709,1200941,0
2014-04-07,16:00:00,57.5200004577637,58.5099983215332,56.9199981689453,58.5099983215332,1230291,0
2014-04-07,17:00:00,58.5200004577637,59.0900001525879,57.4799995422363,57.8160018920898,1093154,0
2014-04-07,18:00:00,57.810001373291,58.3101997375488,57.0499992370605,57.0800018310547,442764,0
2014-04-07,19:00:00,57.0699996948242,57.4202003479004,56.5,57.0690002441406,953755,0
2014-04-07,20:00:00,57.0499992370605,57.1300010681152,56.1800003051758,56.2900009155273,549274,0
2014-04-07,21:00:00,56.2700004577637,57.2900009155273,55.7299995422363,57.0200004577637,1058798,0
2014-04-07,22:00:00,57.0200004577637,58.0200004577637,56.8699989318848,56.9300003051758,1034737,0
2014-04-08,16:00:00,57.1599998474121,57.9799995422363,56.6599998474121,57.2099990844727,852698,0
2014-04-08,17:00:00,57.1500015258789,58.310001373291,56.5299987792969,58.0699996948242,934941,0
2014-04-08,18:00:00,58.0900001525879,58.7200012207031,57.8741989135742,58.2400016784668,899739,0
2014-04-08,19:00:00,58.2599983215332,58.6889991760254,58.0800018310547,58.2900009155273,502924,0
2014-04-08,20:00:00,58.2999992370605,58.6399993896484,58.1599998474121,58.5404014587402,447994,0
2014-04-08,21:00:00,58.5499992370605,58.5999984741211,57.8400001525879,58.25,502168,0
2014-04-08,22:00:00,58.25,58.7099990844727,58.0900001525879,58.5200004577637,781907,0
2014-04-09,16:00:00,59.1399993896484,59.439998626709,58.689998626709,59.2400016784668,846934,0
2014-04-09,17:00:00,59.1599998474121,59.75,58.7099990844727,59.4500007629395,848083,0
2014-04-09,18:00:00,59.439998626709,59.8300018310547,59.1599998474121,59.6800003051758,456535,0
2014-04-09,19:00:00,59.6699981689453,60.1199989318848,59.5610008239746,59.8899993896484,374559,0
2014-04-09,20:00:00,59.9000015258789,60.0699996948242,59.640998840332,59.6699981689453,264338,0
2014-04-09,21:00:00,59.7000007629395,61.2000007629395,59.7000007629395,60.8037986755371,1263409,0
2014-04-09,22:00:00,60.7599983215332,61.6015014648438,60.7039985656738,61.5200004577637,1001955,0
2014-04-10,16:00:00,61.6399993896484,61.6500015258789,59.9500007629395,60.2389984130859,656825,0
2014-04-10,17:00:00,60.2400016784668,60.4099998474121,59.0999984741211,59.1100006103516,1060100,0
2014-04-10,18:00:00,59.060001373291,59.0699996948242,58.0499992370605,58.2099990844727,1187945,0
2014-04-10,19:00:00,58.1800003051758,58.310001373291,57,57.0099983215332,1035926,0
2014-04-10,20:00:00,57.0099983215332,57.3499984741211,56.3800010681152,57.060001373291,913675,0
2014-04-10,21:00:00,57.0200004577637,57.2900009155273,56,56.2599983215332,751371,0
2014-04-10,22:00:00,56.2299995422363,56.4160003662109,55.3199996948242,55.8400001525879,1178347,0
2014-04-11,16:00:00,54.3899993896484,56,53.9000015258789,55.5810012817383,1315740,0
2014-04-11,17:00:00,55.5499992370605,56.4300003051758,54.1041984558105,56.1099014282227,946147,0
2014-04-11,18:00:00,56.0900001525879,56.4300003051758,55.220100402832,55.4600982666016,575429,0
2014-04-11,19:00:00,55.4799995422363,55.8199996948242,55.060001373291,55.4300003051758,327065,0
2014-04-11,20:00:00,55.4900016784668,55.5,54.5,54.5999984741211,245320,0
2014-04-11,21:00:00,54.6500015258789,54.8289985656738,53.5,53.9000015258789,639967,0
2014-04-11,22:00:00,53.9299011230469,54.3899993896484,53.5400009155273,53.8899993896484,573778,0
2014-04-14,16:00:00,55.2200012207031,55.3400001525879,54.2200012207031,54.2799987792969,681312,0
2014-04-14,17:00:00,54.3199996948242,55.859001159668,54.1399993896484,55.7900009155273,993216,0
2014-04-14,18:00:00,55.8199996948242,55.9500007629395,55.4300994873047,55.4599990844727,614200,0
2014-04-14,19:00:00,55.4599990844727,55.8699989318848,55.2200012207031,55.6199989318848,478918,0
2014-04-14,20:00:00,55.6399993896484,55.6399993896484,54.7000007629395,54.7200012207031,555059,0
2014-04-14,21:00:00,54.7000007629395,54.9599990844727,54.2799987792969,54.3501014709473,668167,0
2014-04-14,22:00:00,54.364200592041,55.189998626709,53.5900001525879,55.0999984741211,1514986,0
2014-04-15,16:00:00,55.6500015258789,56.5699996948242,55.3301010131836,56.002498626709,764353,0
2014-04-15,17:00:00,56.0099983215332,56.310001373291,53.6599998474121,53.8600006103516,1574482,0
2014-04-15,18:00:00,53.810001373291,54.310001373291,52.9700012207031,53.1500015258789,2116737,0
2014-04-15,19:00:00,53.1624984741211,53.2999992370605,52.2532005310059,52.3098983764648,1616022,0
2014-04-15,20:00:00,52.279899597168,54.1599998474121,52.1800003051758,54,1368249,0
2014-04-15,21:00:00,54.1049995422363,55.6599998474121,53.9500007629395,55.2200012207031,2068578,0
2014-04-15,22:00:00,55.2299995422363,56,54.810001373291,55.6500015258789,1792601,0
2014-04-16,16:00:00,57.0800018310547,57.2999992370605,55.9799995422363,56.4900016784668,887886,0
2014-04-16,17:00:00,56.421501159668,57.0099983215332,55.7700004577637,55.9500007629395,926427,0
2014-04-16,18:00:00,55.9565010070801,56.9500007629395,55.7200012207031,56.9500007629395,437551,0
2014-04-16,19:00:00,56.9500007629395,57.560001373291,56.7299995422363,56.75,749693,0
2014-04-16,20:00:00,56.75,57.0900001525879,56.439998626709,56.8899993896484,748738,0
2014-04-16,21:00:00,56.8800010681152,57.3699989318848,56.4700012207031,57.2700004577637,519164,0
2014-04-16,22:00:00,57.2799987792969,57.8400001525879,57.0400009155273,57.810001373291,827020,0
2014-04-17,16:00:00,57.2400016784668,57.9900016784668,56.75,57.4000015258789,594350,0
2014-04-17,17:00:00,57.4300003051758,58.2848014831543,57.1699981689453,57.8950004577637,780327,0
2014-04-17,18:00:00,57.9099998474121,58.1100006103516,57.2921981811523,57.6500015258789,348621,0
2014-04-17,19:00:00,57.5999984741211,58.0900001525879,57.4900016784668,58.0400009155273,175211,0
2014-04-17,20:00:00,58.0200004577637,58.7299995422363,57.9900016784668,58.560001373291,432388,0
2014-04-17,21:00:00,58.5099983215332,58.6100006103516,58.2200012207031,58.3400001525879,400182,0
2014-04-17,22:00:00,58.3400001525879,58.5800018310547,57.8400001525879,57.8400001525879,723195,0
2014-04-21,16:00:00,58.2999992370605,58.689998626709,57.9300003051758,58.3400001525879,349091,0
2014-04-21,17:00:00,58.3300018310547,58.9199981689453,57.4729995727539,58.0299987792969,845331,0
2014-04-21,18:00:00,58.060001373291,58.7200012207031,57.9199981689453,58.6399993896484,562553,0
2014-04-21,19:00:00,58.6400985717773,58.7400016784668,58.3800010681152,58.6699981689453,253776,0
2014-04-21,20:00:00,58.7000007629395,58.9900016784668,58.5400009155273,58.9799995422363,270514,0
2014-04-21,21:00:00,58.9799995422363,59.1599998474121,58.8600006103516,59.1255989074707,313034,0
2014-04-21,22:00:00,59.1100006103516,59.1500015258789,58.7700004577637,59.1500015258789,259438,0
2014-04-22,16:00:00,59.689998626709,60.1059989929199,59.4800987243652,60.0299987792969,459943,0
2014-04-22,17:00:00,60.0999984741211,60.5,59.9199981689453,60.4500007629395,500525,0
2014-04-22,18:00:00,60.4700012207031,60.8400001525879,60.4300003051758,60.6498985290527,439291,0
2014-04-22,19:00:00,60.6450996398926,60.939998626709,60.6199989318848,60.7599983215332,371314,0
2014-04-22,20:00:00,60.7900009155273,60.9599990844727,60.6324996948242,60.939998626709,265155,0
2014-04-22,21:00:00,60.9420013427734,61,60.7709999084473,60.8199996948242,241728,0
2014-04-22,22:00:00,60.7999992370605,60.8600006103516,60.4300003051758,60.5999984741211,739681,0
2014-04-23,16:00:00,60.560001373291,60.6100006103516,59.5299987792969,59.7000007629395,488070,0
2014-04-23,17:00:00,59.5999984741211,59.8199996948242,59.1399993896484,59.5900001525879,540060,0
2014-04-23,18:00:00,59.6100006103516,59.75,59.25,59.6800003051758,333483,0
2014-04-23,19:00:00,59.6500015258789,59.7000999450684,59.209300994873,59.439998626709,224579,0
2014-04-23,20:00:00,59.439998626709,59.4949989318848,59.0190010070801,59.0999984741211,212194,0
2014-04-23,21:00:00,59.0800018310547,59.1762008666992,58.8900985717773,59.0699996948242,311783,0
2014-04-23,22:00:00,59.0499992370605,59.3699989318848,58.8709983825684,58.9500007629395,691359,0
2014-04-24,16:00:00,61.9099998474121,61.9099998474121,59.2999992370605,59.7400016784668,1285147,0
2014-04-24,17:00:00,59.7396011352539,60.2200012207031,58.7400016784668,60.1500015258789,1518014,0
2014-04-24,18:00:00,60.1500015258789,60.9500007629395,59.939998626709,60.7400016784668,749949,0
2014-04-24,19:00:00,60.7999000549316,61,60.5699005126953,60.9599990844727,256395,0
2014-04-24,20:00:00,60.9500007629395,60.9900016784668,60.1800003051758,60.1869010925293,369203,0
2014-04-24,21:00:00,60.1800003051758,60.6500015258789,60.1399993896484,60.5499992370605,360830,0
2014-04-24,22:00:00,60.5699996948242,60.8800010681152,60.5499992370605,60.689998626709,535463,0
2014-04-25,16:00:00,59.5699996948242,59.7785987854004,58.939998626709,59.0200004577637,529897,0
2014-04-25,17:00:00,59,59.0499992370605,57.6699981689453,57.8223991394043,1669838,0
2014-04-25,18:00:00,57.7999992370605,58.6300010681152,57.434398651123,58.2939987182617,772453,0
2014-04-25,19:00:00,58.3300018310547,58.6300010681152,58.0200004577637,58.0900001525879,341100,0
2014-04-25,20:00:00,58.1059989929199,58.2099990844727,57.7299995422363,57.9199981689453,321665,0
2014-04-25,21:00:00,57.9599990844727,57.9700012207031,57.3349990844727,57.689998626709,584373,0
2014-04-25,22:00:00,57.6699981689453,58.1199989318848,57.5499992370605,57.7599983215332,710099,0
2014-04-28,16:00:00,58.5299987792969,58.7299995422363,57.5499992370605,58.5798988342285,1035264,0
2014-04-28,17:00:00,58.6099014282227,59.5699005126953,58.3699989318848,58.8300018310547,1733932,0
2014-04-28,18:00:00,58.8300018310547,59.1100006103516,57.0299987792969,57.1500015258789,1277513,0
2014-04-28,19:00:00,57.1500015258789,57.4199981689453,56.7299995422363,56.9500007629395,904656,0
2014-04-28,20:00:00,56.939998626709,56.939998626709,55.6100006103516,56.3400001525879,1557533,0
2014-04-28,21:00:00,56.3199996948242,57.5,55.9900016784668,57.2050018310547,1356917,0
2014-04-28,22:00:00,57.2200012207031,58.7200012207031,57.1300010681152,58.3800010681152,1885620,0
2014-04-29,16:00:00,58.8499984741211,59.4500007629395,58.3800010681152,58.9199981689453,784726,0
2014-04-29,17:00:00,58.8703994750977,59.1599998474121,57.9948997497559,58.9000015258789,1533440,0
2014-04-29,18:00:00,58.9000015258789,59.439998626709,58.5299987792969,59.2000007629395,658268,0
2014-04-29,19:00:00,59.2200012207031,60.0099983215332,59.1800003051758,59.8300018310547,630395,0
2014-04-29,20:00:00,59.8300018310547,59.9599990844727,59.470100402832,59.9099998474121,575910,0
2014-04-29,21:00:00,59.9199981689453,59.9700012207031,59.7299995422363,59.8499984741211,316863,0
2014-04-29,22:00:00,59.8499984741211,59.9599990844727,59.5800018310547,59.6699981689453,493047,0
2014-04-30,16:00:00,58.9300003051758,59.4099998474121,58.4001007080078,58.810001373291,645473,0
2014-04-30,17:00:00,58.7099990844727,59.9589996337891,58.4300003051758,59.689998626709,734005,0
2014-04-30,18:00:00,59.6699981689453,59.8199996948242,59.2400016784668,59.4599990844727,485327,0
2014-04-30,19:00:00,59.5,59.796199798584,59.4785995483398,59.7761993408203,224394,0
2014-04-30,20:00:00,59.7700004577637,59.9500007629395,59.6199989318848,59.6199989318848,209186,0
2014-04-30,21:00:00,59.5999984741211,60.339900970459,59.3700981140137,60.0900001525879,762525,0
2014-04-30,22:00:00,60.1100006103516,60.2874984741211,59.5405006408691,60.2000007629395,766625,0
2014-05-01,16:00:00,60.4099998474121,60.8800010681152,60,60.5,368049,0
2014-05-01,17:00:00,60.5699996948242,61.3400001525879,60.1100006103516,61.2000007629395,809853,0
2014-05-01,18:00:00,61.189998626709,61.7200012207031,60.9799995422363,61.1100006103516,457380,0
2014-05-01,19:00:00,61.0800018310547,61.4199981689453,60.9599990844727,61.1609992980957,350412,0
2014-05-01,20:00:00,61.1399993896484,61.2900009155273,60.5200004577637,60.5900001525879,385000,0
2014-05-01,21:00:00,60.5800018310547,60.9500999450684,60.3400001525879,60.6209983825684,268268,0
2014-05-01,22:00:00,60.5800018310547,60.8199996948242,60.3899993896484,60.7400016784668,372463,0
2014-05-02,16:00:00,61.3400001525879,61.6500015258789,60.3600006103516,60.7499008178711,562893,0
2014-05-02,17:00:00,60.689998626709,61.3499984741211,59.9480018615723,60.2599983215332,948913,0
2014-05-02,18:00:00,60.2299995422363,61.0800018310547,60.1699981689453,60.9898986816406,486523,0
2014-05-02,19:00:00,60.9898986816406,61.0999984741211,60.689998626709,60.8400001525879,232615,0
2014-05-02,20:00:00,60.9099998474121,60.9799995422363,60.3400001525879,60.3499984741211,278042,0
2014-05-02,21:00:00,60.3199996948242,60.6699981689453,60.2000007629395,60.5099983215332,308226,0
2014-05-02,22:00:00,60.5800018310547,60.8530006408691,60.3499984741211,60.439998626709,323180,0
2014-05-05,16:00:00,59.2999992370605,60.1199989318848,58.8600006103516,60.1100006103516,581634,0
2014-05-05,17:00:00,60.1799011230469,61.0699996948242,59.8699989318848,60.7400016784668,711856,0
2014-05-05,18:00:00,60.7099990844727,60.9799995422363,60.4599990844727,60.8600006103516,225329,0
2014-05-05,19:00:00,60.9000015258789,60.9300003051758,60.5400009155273,60.5699996948242,143844,0
2014-05-05,20:00:00,60.5700988769531,60.8300018310547,60.4599990844727,60.7799987792969,124765,0
2014-05-05,21:00:00,60.810001373291,61.310001373291,60.7900009155273,61.25,236160,0
2014-05-05,22:00:00,61.2200012207031,61.3400001525879,61.0499992370605,61.2999992370605,423047,0
2014-05-06,16:00:00,61.0200004577637,61.0699996948242,60.4000015258789,61,319846,0
2014-05-06,17:00:00,61.0299987792969,61.1199989318848,60.2400016784668,60.2536010742188,449516,0
2014-05-06,18:00:00,60.2799987792969,60.5800018310547,60.0900001525879,60.5798988342285,531422,0
2014-05-06,19:00:00,60.5900001525879,60.5900001525879,60.2302017211914,60.4099998474121,168565,0
2014-05-06,20:00:00,60.4199981689453,60.4700012207031,59.3899993896484,59.4062004089355,623697,0
2014-05-06,21:00:00,59.4099998474121,59.5390014648438,59.1199989318848,59.2400016784668,496621,0
2014-05-06,22:00:00,59.2299995422363,59.6100006103516,58.8660011291504,58.9300003051758,849525,0
2014-05-07,16:00:00,59.3800010681152,59.4654998779297,57.5909996032715,57.6514015197754,941040,0
2014-05-07,17:00:00,57.6399993896484,58.25,56.3800010681152,57.0099983215332,1674929,0
2014-05-07,18:00:00,57.0499992370605,58.1399993896484,56.5801010131836,57.8499984741211,797668,0
2014-05-07,19:00:00,57.8796997070312,57.9199981689453,56.969898223877,56.9900016784668,458921,0
2014-05-07,20:00:00,56.939998626709,57.5960006713867,56.8300018310547,56.8499984741211,361365,0
2014-05-07,21:00:00,56.8300018310547,57.8600006103516,56.7799987792969,57.7519989013672,543431,0
2014-05-07,22:00:00,57.7599983215332,58.5200004577637,57.4099998474121,58.4000015258789,896398,0
2014-05-08,16:00:00,57.8199996948242,59.1399993896484,57.4000015258789,59.0299987792969,971720,0
2014-05-08,17:00:00,59.0499992370605,60.0999984741211,59.0400009155273,59.6599998474121,1013960,0
2014-05-08,18:00:00,59.6800003051758,60.3400001525879,59.5820999145508,60.1199989318848,400891,0
2014-05-08,19:00:00,60.1699981689453,60.2799987792969,59.5099983215332,59.6500015258789,225892,0
2014-05-08,20:00:00,59.6199989318848,59.8800010681152,58.9199981689453,59.0200004577637,425244,0
2014-05-08,21:00:00,59.0299987792969,59.0299987792969,57.7799987792969,57.9700012207031,719840,0
2014-05-08,22:00:00,57.9858016967773,58.3301010131836,57.5699996948242,58.2099990844727,799906,0
2014-05-09,16:00:00,58.1399993896484,58.1699981689453,56.9900016784668,57.9499015808105,488036,0
2014-05-09,17:00:00,57.7355003356934,58.5399017333984,57.2999992370605,57.3499984741211,924379,0
2014-05-09,18:00:00,57.2900009155273,58.0699996948242,57.0200996398926,57.8800010681152,619589,0
2014-05-09,19:00:00,57.9199981689453,58.7599983215332,57.7099990844727,58.5999984741211,358092,0
2014-05-09,20:00:00,58.6300010681152,58.7000007629395,58.1100006103516,58.1599998474121,201972,0
2014-05-09,21:00:00,58.1399993896484,58.5699005126953,57.7999992370605,58.4599990844727,230911,0
2014-05-09,22:00:00,58.5099983215332,59,58.5,58.8800010681152,600205,0
2014-05-12,16:00:00,59.9500007629395,60.9700012207031,59.7751998901367,60.9700012207031,517880,0
2014-05-12,17:00:00,60.9700012207031,61.3800010681152,60.7799987792969,61.2178001403809,604265,0
2014-05-12,18:00:00,61.2000007629395,61.3456001281738,61.060001373291,61.189998626709,252914,0
2014-05-12,19:00:00,61.1800003051758,61.5400009155273,61.1399993896484,61.2400016784668,371797,0
